wavelength,Refrac_leafm,SC_chl,SC_car,SC_Anth,SC_Brwon,SC_Cw,SC_Cm,direct_light,diffuse_light,dry_soil,wet_soil
576,1.4639,1.57E-02,0.00E+00,4.17E-02,3.10E-01,8.58E-04,2.30E+00,1.35E+00,1.80E+00,2.71E-01,2.92E-02
577,1.4635,1.60E-02,0.00E+00,4.06E-02,3.08E-01,8.75E-04,2.30E+00,1.35E+00,1.80E+00,2.71E-01,2.93E-02
578,1.4632,1.63E-02,0.00E+00,3.95E-02,3.06E-01,8.96E-04,2.30E+00,1.36E+00,1.79E+00,2.72E-01,2.93E-02
579,1.4628,1.66E-02,0.00E+00,3.85E-02,3.04E-01,9.24E-04,2.30E+00,1.36E+00,1.79E+00,2.72E-01,2.94E-02
580,1.4624,1.69E-02,0.00E+00,3.74E-02,3.02E-01,9.52E-04,2.30E+00,1.36E+00,1.78E+00,2.73E-01,2.95E-02
581,1.462,1.72E-02,0.00E+00,3.62E-02,3.00E-01,9.75E-04,2.30E+00,1.36E+00,1.77E+00,2.73E-01,2.98E-02
582,1.4616,1.75E-02,0.00E+00,3.50E-02,2.98E-01,1.00E-03,2.30E+00,1.36E+00,1.77E+00,2.74E-01,3.01E-02
583,1.4613,1.78E-02,0.00E+00,3.39E-02,2.96E-01,1.04E-03,2.30E+00,1.36E+00,1.76E+00,2.74E-01,3.03E-02
584,1.4609,1.81E-02,0.00E+00,3.28E-02,2.94E-01,1.08E-03,2.30E+00,1.36E+00,1.75E+00,2.75E-01,3.06E-02
585,1.4605,1.83E-02,0.00E+00,3.17E-02,2.92E-01,1.12E-03,2.30E+00,1.36E+00,1.75E+00,2.75E-01,3.09E-02
586,1.4602,1.86E-02,0.00E+00,3.06E-02,2.90E-01,1.16E-03,2.30E+00,1.36E+00,1.74E+00,2.76E-01,3.09E-02
587,1.4598,1.88E-02,0.00E+00,2.96E-02,2.88E-01,1.20E-03,2.30E+00,1.36E+00,1.73E+00,2.76E-01,3.09E-02
588,1.4595,1.90E-02,0.00E+00,2.87E-02,2.86E-01,1.25E-03,2.30E+00,1.36E+00,1.72E+00,2.77E-01,3.09E-02
589,1.4591,1.92E-02,0.00E+00,2.77E-02,2.84E-01,1.30E-03,2.30E+00,1.36E+00,1.72E+00,2.77E-01,3.09E-02
590,1.4588,1.94E-02,0.00E+00,2.68E-02,2.82E-01,1.36E-03,2.30E+00,1.36E+00,1.71E+00,2.78E-01,3.09E-02
591,1.4585,1.96E-02,0.00E+00,2.60E-02,2.80E-01,1.41E-03,2.30E+00,1.36E+00,1.70E+00,2.78E-01,3.09E-02
592,1.4582,1.98E-02,0.00E+00,2.51E-02,2.78E-01,1.46E-03,2.30E+00,1.36E+00,1.70E+00,2.79E-01,3.09E-02
593,1.4579,1.99E-02,0.00E+00,2.43E-02,2.77E-01,1.51E-03,2.30E+00,1.36E+00,1.69E+00,2.79E-01,3.09E-02
594,1.4576,2.01E-02,0.00E+00,2.35E-02,2.75E-01,1.57E-03,2.30E+00,1.36E+00,1.68E+00,2.80E-01,3.09E-02
595,1.4573,2.02E-02,0.00E+00,2.27E-02,2.73E-01,1.64E-03,2.30E+00,1.36E+00,1.67E+00,2.80E-01,3.09E-02
596,1.457,2.03E-02,0.00E+00,2.19E-02,2.71E-01,1.70E-03,2.30E+00,1.36E+00,1.67E+00,2.81E-01,3.09E-02
597,1.4567,2.05E-02,0.00E+00,2.11E-02,2.69E-01,1.76E-03,2.30E+00,1.36E+00,1.66E+00,2.81E-01,3.09E-02
598,1.4565,2.06E-02,0.00E+00,2.03E-02,2.67E-01,1.86E-03,2.30E+00,1.36E+00,1.65E+00,2.82E-01,3.09E-02
599,1.4562,2.07E-02,0.00E+00,1.95E-02,2.65E-01,2.04E-03,2.30E+00,1.35E+00,1.65E+00,2.82E-01,3.09E-02
600,1.4559,2.09E-02,0.00E+00,1.87E-02,2.64E-01,2.22E-03,2.30E+00,1.35E+00,1.64E+00,2.83E-01,3.09E-02
601,1.4556,2.10E-02,0.00E+00,1.80E-02,2.62E-01,2.32E-03,2.30E+00,1.36E+00,1.64E+00,2.83E-01,3.10E-02
602,1.4553,2.12E-02,0.00E+00,1.72E-02,2.60E-01,2.37E-03,2.30E+00,1.36E+00,1.63E+00,2.84E-01,3.11E-02
603,1.4551,2.13E-02,0.00E+00,1.66E-02,2.58E-01,2.40E-03,2.30E+00,1.36E+00,1.63E+00,2.84E-01,3.12E-02
604,1.4548,2.15E-02,0.00E+00,1.60E-02,2.57E-01,2.45E-03,2.30E+00,1.36E+00,1.62E+00,2.85E-01,3.13E-02
605,1.4545,2.18E-02,0.00E+00,1.54E-02,2.55E-01,2.52E-03,2.30E+00,1.36E+00,1.62E+00,2.86E-01,3.15E-02
606,1.4543,2.20E-02,0.00E+00,1.48E-02,2.53E-01,2.59E-03,2.30E+00,1.36E+00,1.62E+00,2.86E-01,3.15E-02
607,1.454,2.23E-02,0.00E+00,1.43E-02,2.52E-01,2.63E-03,2.30E+00,1.37E+00,1.61E+00,2.87E-01,3.15E-02
608,1.4538,2.26E-02,0.00E+00,1.38E-02,2.50E-01,2.65E-03,2.30E+00,1.37E+00,1.61E+00,2.87E-01,3.15E-02
609,1.4535,2.29E-02,0.00E+00,1.33E-02,2.48E-01,2.67E-03,2.30E+00,1.37E+00,1.61E+00,2.88E-01,3.16E-02
610,1.4533,2.32E-02,0.00E+00,1.28E-02,2.46E-01,2.69E-03,2.30E+00,1.37E+00,1.60E+00,2.88E-01,3.16E-02
611,1.4531,2.35E-02,0.00E+00,1.23E-02,2.45E-01,2.70E-03,2.30E+00,1.37E+00,1.60E+00,2.89E-01,3.16E-02
612,1.4528,2.38E-02,0.00E+00,1.19E-02,2.43E-01,2.72E-03,2.30E+00,1.37E+00,1.60E+00,2.90E-01,3.16E-02
613,1.4526,2.42E-02,0.00E+00,1.14E-02,2.41E-01,2.73E-03,2.30E+00,1.37E+00,1.59E+00,2.90E-01,3.16E-02
614,1.4523,2.46E-02,0.00E+00,1.09E-02,2.40E-01,2.74E-03,2.30E+00,1.38E+00,1.59E+00,2.91E-01,3.16E-02
615,1.4521,2.49E-02,0.00E+00,1.05E-02,2.38E-01,2.75E-03,2.30E+00,1.38E+00,1.59E+00,2.91E-01,3.16E-02
616,1.4519,2.53E-02,0.00E+00,1.00E-02,2.37E-01,2.76E-03,2.30E+00,1.38E+00,1.58E+00,2.92E-01,3.16E-02
617,1.4517,2.56E-02,0.00E+00,9.58E-03,2.35E-01,2.78E-03,2.30E+00,1.38E+00,1.58E+00,2.92E-01,3.17E-02
618,1.4514,2.60E-02,0.00E+00,9.16E-03,2.33E-01,2.79E-03,2.30E+00,1.38E+00,1.58E+00,2.93E-01,3.18E-02
619,1.4512,2.63E-02,0.00E+00,8.78E-03,2.32E-01,2.80E-03,2.30E+00,1.38E+00,1.57E+00,2.93E-01,3.18E-02
620,1.451,2.65E-02,0.00E+00,8.41E-03,2.30E-01,2.81E-03,2.30E+00,1.39E+00,1.57E+00,2.94E-01,3.19E-02
621,1.4508,2.68E-02,0.00E+00,8.05E-03,2.29E-01,2.82E-03,2.30E+00,1.39E+00,1.56E+00,2.94E-01,3.20E-02
622,1.4506,2.70E-02,0.00E+00,7.71E-03,2.27E-01,2.84E-03,2.30E+00,1.39E+00,1.56E+00,2.95E-01,3.21E-02
623,1.4504,2.72E-02,0.00E+00,7.38E-03,2.26E-01,2.85E-03,2.30E+00,1.39E+00,1.56E+00,2.96E-01,3.21E-02
624,1.4502,2.74E-02,0.00E+00,7.06E-03,2.24E-01,2.87E-03,2.30E+00,1.39E+00,1.55E+00,2.96E-01,3.22E-02
625,1.45,2.75E-02,0.00E+00,6.75E-03,2.23E-01,2.88E-03,2.30E+00,1.39E+00,1.55E+00,2.97E-01,3.23E-02
626,1.4498,2.76E-02,0.00E+00,6.46E-03,2.22E-01,2.89E-03,2.30E+00,1.39E+00,1.54E+00,2.97E-01,3.26E-02
627,1.4497,2.77E-02,0.00E+00,6.17E-03,2.20E-01,2.91E-03,2.30E+00,1.39E+00,1.54E+00,2.98E-01,3.30E-02
628,1.4495,2.78E-02,0.00E+00,5.90E-03,2.19E-01,2.92E-03,2.30E+00,1.39E+00,1.53E+00,2.98E-01,3.34E-02
629,1.4494,2.79E-02,0.00E+00,5.65E-03,2.17E-01,2.94E-03,2.30E+00,1.39E+00,1.53E+00,2.99E-01,3.37E-02
630,1.4492,2.80E-02,0.00E+00,5.40E-03,2.16E-01,2.96E-03,2.30E+00,1.39E+00,1.52E+00,2.99E-01,3.41E-02
631,1.4491,2.81E-02,0.00E+00,5.16E-03,2.14E-01,2.97E-03,2.30E+00,1.39E+00,1.52E+00,3.00E-01,3.41E-02
632,1.4489,2.82E-02,0.00E+00,4.93E-03,2.13E-01,2.99E-03,2.30E+00,1.39E+00,1.51E+00,3.00E-01,3.41E-02
633,1.4488,2.84E-02,0.00E+00,4.72E-03,2.12E-01,3.00E-03,2.30E+00,1.39E+00,1.51E+00,3.00E-01,3.41E-02
634,1.4486,2.86E-02,0.00E+00,4.51E-03,2.10E-01,3.01E-03,2.30E+00,1.39E+00,1.50E+00,3.01E-01,3.41E-02
635,1.4485,2.88E-02,0.00E+00,4.31E-03,2.09E-01,3.02E-03,2.30E+00,1.39E+00,1.50E+00,3.01E-01,3.41E-02
636,1.4484,2.92E-02,0.00E+00,4.12E-03,2.07E-01,3.04E-03,2.30E+00,1.39E+00,1.50E+00,3.02E-01,3.43E-02
637,1.4483,2.96E-02,0.00E+00,3.94E-03,2.06E-01,3.06E-03,2.30E+00,1.39E+00,1.49E+00,3.02E-01,3.44E-02
638,1.4482,3.01E-02,0.00E+00,3.77E-03,2.05E-01,3.08E-03,2.30E+00,1.39E+00,1.49E+00,3.03E-01,3.46E-02
639,1.4481,3.06E-02,0.00E+00,3.61E-03,2.03E-01,3.09E-03,2.30E+00,1.39E+00,1.48E+00,3.03E-01,3.48E-02
640,1.448,3.12E-02,0.00E+00,3.45E-03,2.02E-01,3.11E-03,2.30E+00,1.39E+00,1.48E+00,3.04E-01,3.50E-02
641,1.4479,3.19E-02,0.00E+00,3.30E-03,2.01E-01,3.13E-03,2.30E+00,1.39E+00,1.47E+00,3.04E-01,3.52E-02
642,1.4478,3.27E-02,0.00E+00,3.16E-03,1.99E-01,3.14E-03,2.30E+00,1.39E+00,1.46E+00,3.04E-01,3.53E-02
643,1.4478,3.34E-02,0.00E+00,3.03E-03,1.98E-01,3.16E-03,2.30E+00,1.38E+00,1.46E+00,3.05E-01,3.55E-02
644,1.4477,3.43E-02,0.00E+00,2.90E-03,1.97E-01,3.18E-03,2.30E+00,1.38E+00,1.45E+00,3.05E-01,3.57E-02
645,1.4476,3.51E-02,0.00E+00,2.78E-03,1.96E-01,3.20E-03,2.30E+00,1.38E+00,1.45E+00,3.06E-01,3.59E-02
646,1.4475,3.59E-02,0.00E+00,2.66E-03,1.94E-01,3.22E-03,2.30E+00,1.38E+00,1.44E+00,3.06E-01,3.59E-02
647,1.4475,3.68E-02,0.00E+00,2.55E-03,1.93E-01,3.24E-03,2.30E+00,1.38E+00,1.43E+00,3.07E-01,3.60E-02
648,1.4474,3.76E-02,0.00E+00,2.45E-03,1.92E-01,3.26E-03,2.30E+00,1.38E+00,1.43E+00,3.07E-01,3.61E-02
649,1.4474,3.83E-02,0.00E+00,2.35E-03,1.90E-01,3.29E-03,2.30E+00,1.38E+00,1.42E+00,3.08E-01,3.61E-02
650,1.4473,3.90E-02,0.00E+00,2.25E-03,1.89E-01,3.32E-03,2.30E+00,1.38E+00,1.42E+00,3.08E-01,3.62E-02
651,1.4473,3.96E-02,0.00E+00,2.16E-03,1.88E-01,3.34E-03,2.30E+00,1.37E+00,1.41E+00,3.09E-01,3.64E-02
652,1.4472,4.02E-02,0.00E+00,2.07E-03,1.87E-01,3.36E-03,2.30E+00,1.37E+00,1.40E+00,3.09E-01,3.65E-02
653,1.4472,4.08E-02,0.00E+00,1.99E-03,1.85E-01,3.39E-03,2.30E+00,1.37E+00,1.40E+00,3.10E-01,3.66E-02
654,1.4471,4.14E-02,0.00E+00,1.91E-03,1.84E-01,3.42E-03,2.30E+00,1.37E+00,1.39E+00,3.10E-01,3.68E-02
655,1.4471,4.21E-02,0.00E+00,1.83E-03,1.83E-01,3.46E-03,2.30E+00,1.37E+00,1.38E+00,3.11E-01,3.69E-02
656,1.447,4.29E-02,0.00E+00,1.75E-03,1.82E-01,3.51E-03,2.30E+00,1.37E+00,1.38E+00,3.12E-01,3.71E-02
657,1.447,4.38E-02,0.00E+00,1.68E-03,1.80E-01,3.57E-03,2.30E+00,1.37E+00,1.37E+00,3.13E-01,3.73E-02
658,1.4469,4.49E-02,0.00E+00,1.61E-03,1.79E-01,3.64E-03,2.30E+00,1.37E+00,1.37E+00,3.13E-01,3.74E-02
659,1.4469,4.61E-02,0.00E+00,1.54E-03,1.78E-01,3.71E-03,2.30E+00,1.36E+00,1.36E+00,3.14E-01,3.76E-02
660,1.4468,4.75E-02,0.00E+00,1.47E-03,1.77E-01,3.79E-03,2.30E+00,1.36E+00,1.35E+00,3.15E-01,3.78E-02
661,1.4468,4.91E-02,0.00E+00,1.40E-03,1.76E-01,3.87E-03,2.30E+00,1.36E+00,1.35E+00,3.16E-01,3.78E-02
662,1.4468,5.08E-02,0.00E+00,1.34E-03,1.74E-01,3.93E-03,2.30E+00,1.37E+00,1.35E+00,3.16E-01,3.79E-02
663,1.4467,5.27E-02,0.00E+00,1.27E-03,1.73E-01,3.98E-03,2.30E+00,1.37E+00,1.34E+00,3.17E-01,3.79E-02
664,1.4467,5.47E-02,0.00E+00,1.20E-03,1.72E-01,4.02E-03,2.30E+00,1.37E+00,1.34E+00,3.18E-01,3.80E-02
665,1.4467,5.68E-02,0.00E+00,1.14E-03,1.70E-01,4.05E-03,2.30E+00,1.37E+00,1.34E+00,3.18E-01,3.80E-02
666,1.4466,5.89E-02,0.00E+00,1.07E-03,1.69E-01,4.07E-03,2.30E+00,1.37E+00,1.33E+00,3.19E-01,3.83E-02
667,1.4466,6.08E-02,0.00E+00,1.00E-03,1.68E-01,4.09E-03,2.30E+00,1.37E+00,1.33E+00,3.19E-01,3.86E-02
668,1.4465,6.28E-02,0.00E+00,9.30E-04,1.67E-01,4.10E-03,2.30E+00,1.37E+00,1.33E+00,3.20E-01,3.89E-02
669,1.4465,6.45E-02,0.00E+00,8.58E-04,1.65E-01,4.11E-03,2.30E+00,1.37E+00,1.33E+00,3.20E-01,3.92E-02
670,1.4464,6.61E-02,0.00E+00,7.85E-04,1.64E-01,4.12E-03,2.30E+00,1.37E+00,1.32E+00,3.21E-01,3.95E-02
671,1.4464,6.75E-02,0.00E+00,7.10E-04,1.63E-01,4.14E-03,2.30E+00,1.37E+00,1.32E+00,3.22E-01,3.94E-02
672,1.4463,6.87E-02,0.00E+00,6.39E-04,1.61E-01,4.15E-03,2.30E+00,1.37E+00,1.32E+00,3.22E-01,3.94E-02
673,1.4463,6.96E-02,0.00E+00,5.71E-04,1.60E-01,4.16E-03,2.30E+00,1.38E+00,1.31E+00,3.23E-01,3.94E-02
674,1.4462,7.05E-02,0.00E+00,5.07E-04,1.59E-01,4.17E-03,2.30E+00,1.38E+00,1.31E+00,3.23E-01,3.94E-02
675,1.4462,7.10E-02,0.00E+00,4.47E-04,1.57E-01,4.20E-03,2.30E+00,1.38E+00,1.31E+00,3.24E-01,3.94E-02
676,1.4461,7.14E-02,0.00E+00,3.90E-04,1.56E-01,4.22E-03,2.30E+00,1.38E+00,1.30E+00,3.24E-01,3.98E-02
677,1.446,7.14E-02,0.00E+00,3.37E-04,1.55E-01,4.25E-03,2.30E+00,1.38E+00,1.30E+00,3.25E-01,4.02E-02
678,1.446,7.11E-02,0.00E+00,2.88E-04,1.53E-01,4.27E-03,2.30E+00,1.38E+00,1.30E+00,3.26E-01,4.05E-02
679,1.4459,7.02E-02,0.00E+00,2.43E-04,1.52E-01,4.29E-03,2.30E+00,1.38E+00,1.29E+00,3.26E-01,4.09E-02
680,1.4458,6.89E-02,0.00E+00,2.01E-04,1.50E-01,4.32E-03,2.30E+00,1.38E+00,1.29E+00,3.27E-01,4.12E-02
681,1.4457,6.66E-02,0.00E+00,1.63E-04,1.49E-01,4.35E-03,2.30E+00,1.38E+00,1.28E+00,3.28E-01,4.13E-02
682,1.4457,6.39E-02,0.00E+00,1.29E-04,1.48E-01,4.38E-03,2.30E+00,1.37E+00,1.27E+00,3.28E-01,4.14E-02
683,1.4456,6.05E-02,0.00E+00,9.93E-05,1.46E-01,4.42E-03,2.30E+00,1.36E+00,1.26E+00,3.29E-01,4.15E-02
684,1.4456,5.69E-02,0.00E+00,7.31E-05,1.45E-01,4.46E-03,2.30E+00,1.36E+00,1.25E+00,3.29E-01,4.15E-02
685,1.4455,5.27E-02,0.00E+00,5.09E-05,1.44E-01,4.50E-03,2.30E+00,1.35E+00,1.24E+00,3.30E-01,4.16E-02
686,1.4454,4.87E-02,0.00E+00,3.26E-05,1.42E-01,4.55E-03,2.30E+00,1.34E+00,1.23E+00,3.30E-01,4.17E-02
687,1.4453,4.47E-02,0.00E+00,1.84E-05,1.41E-01,4.59E-03,2.30E+00,1.34E+00,1.23E+00,3.31E-01,4.17E-02
688,1.4453,4.09E-02,0.00E+00,8.20E-06,1.40E-01,4.65E-03,2.30E+00,1.33E+00,1.22E+00,3.31E-01,4.18E-02
689,1.4452,3.71E-02,0.00E+00,2.06E-06,1.38E-01,4.70E-03,2.30E+00,1.32E+00,1.21E+00,3.32E-01,4.19E-02
690,1.4451,3.37E-02,0.00E+00,0.00E+00,1.37E-01,4.76E-03,2.30E+00,1.32E+00,1.20E+00,3.32E-01,4.20E-02
691,1.445,3.05E-02,0.00E+00,0.00E+00,1.36E-01,4.83E-03,2.30E+00,1.31E+00,1.19E+00,3.33E-01,4.20E-02
692,1.445,2.75E-02,0.00E+00,0.00E+00,1.35E-01,4.90E-03,2.30E+00,1.30E+00,1.18E+00,3.33E-01,4.19E-02
693,1.4449,2.48E-02,0.00E+00,0.00E+00,1.33E-01,4.99E-03,2.30E+00,1.30E+00,1.17E+00,3.33E-01,4.19E-02
694,1.4449,2.23E-02,0.00E+00,0.00E+00,1.32E-01,5.07E-03,2.30E+00,1.29E+00,1.16E+00,3.34E-01,4.19E-02
695,1.4448,2.01E-02,0.00E+00,0.00E+00,1.31E-01,5.15E-03,2.30E+00,1.29E+00,1.15E+00,3.34E-01,4.19E-02
696,1.4447,1.82E-02,0.00E+00,0.00E+00,1.30E-01,5.24E-03,2.30E+00,1.28E+00,1.14E+00,3.34E-01,4.19E-02
697,1.4446,1.64E-02,0.00E+00,0.00E+00,1.28E-01,5.35E-03,2.30E+00,1.27E+00,1.13E+00,3.35E-01,4.19E-02
698,1.4446,1.49E-02,0.00E+00,0.00E+00,1.27E-01,5.47E-03,2.30E+00,1.27E+00,1.12E+00,3.35E-01,4.19E-02
699,1.4445,1.35E-02,0.00E+00,0.00E+00,1.26E-01,5.59E-03,2.30E+00,1.26E+00,1.11E+00,3.35E-01,4.19E-02
700,1.4444,1.22E-02,0.00E+00,0.00E+00,1.25E-01,5.72E-03,2.30E+00,1.25E+00,1.10E+00,3.36E-01,4.19E-02
701,1.4443,1.12E-02,0.00E+00,0.00E+00,1.23E-01,5.86E-03,2.30E+00,1.24E+00,1.09E+00,3.36E-01,4.21E-02
702,1.4442,1.02E-02,0.00E+00,0.00E+00,1.22E-01,6.00E-03,2.30E+00,1.22E+00,1.07E+00,3.37E-01,4.24E-02
703,1.4441,9.34E-03,0.00E+00,0.00E+00,1.21E-01,6.15E-03,2.30E+00,1.20E+00,1.05E+00,3.37E-01,4.26E-02
704,1.444,8.59E-03,0.00E+00,0.00E+00,1.20E-01,6.30E-03,2.30E+00,1.18E+00,1.03E+00,3.38E-01,4.28E-02
705,1.4439,7.92E-03,0.00E+00,0.00E+00,1.19E-01,6.46E-03,2.30E+00,1.17E+00,1.01E+00,3.39E-01,4.30E-02
706,1.4438,7.31E-03,0.00E+00,0.00E+00,1.18E-01,6.63E-03,2.30E+00,1.15E+00,9.97E-01,3.39E-01,4.33E-02
707,1.4437,6.77E-03,0.00E+00,0.00E+00,1.17E-01,6.80E-03,2.30E+00,1.13E+00,9.79E-01,3.40E-01,4.36E-02
708,1.4435,6.28E-03,0.00E+00,0.00E+00,1.16E-01,6.99E-03,2.30E+00,1.12E+00,9.61E-01,3.41E-01,4.39E-02
709,1.4434,5.83E-03,0.00E+00,0.00E+00,1.14E-01,7.20E-03,2.30E+00,1.10E+00,9.43E-01,3.41E-01,4.43E-02
710,1.4433,5.42E-03,0.00E+00,0.00E+00,1.13E-01,7.42E-03,2.30E+00,1.08E+00,9.26E-01,3.42E-01,4.46E-02
711,1.4431,5.04E-03,0.00E+00,0.00E+00,1.12E-01,7.65E-03,2.30E+00,1.06E+00,9.08E-01,3.42E-01,4.46E-02
712,1.443,4.70E-03,0.00E+00,0.00E+00,1.11E-01,7.89E-03,2.30E+00,1.05E+00,8.90E-01,3.43E-01,4.47E-02
713,1.4428,4.37E-03,0.00E+00,0.00E+00,1.10E-01,8.16E-03,2.30E+00,1.03E+00,8.72E-01,3.43E-01,4.47E-02
714,1.4427,4.07E-03,0.00E+00,0.00E+00,1.09E-01,8.45E-03,2.30E+00,1.01E+00,8.55E-01,3.44E-01,4.48E-02
715,1.4425,3.79E-03,0.00E+00,0.00E+00,1.08E-01,8.76E-03,2.30E+00,9.95E-01,8.37E-01,3.44E-01,4.48E-02
716,1.4423,3.53E-03,0.00E+00,0.00E+00,1.07E-01,9.11E-03,2.30E+00,9.78E-01,8.19E-01,3.45E-01,4.50E-02
717,1.4422,3.29E-03,0.00E+00,0.00E+00,1.06E-01,9.48E-03,2.30E+00,9.61E-01,8.01E-01,3.45E-01,4.51E-02
718,1.442,3.06E-03,0.00E+00,0.00E+00,1.05E-01,9.87E-03,2.30E+00,9.43E-01,7.84E-01,3.46E-01,4.52E-02
719,1.4419,2.84E-03,0.00E+00,0.00E+00,1.04E-01,1.03E-02,2.30E+00,9.26E-01,7.66E-01,3.46E-01,4.54E-02
720,1.4417,2.64E-03,0.00E+00,0.00E+00,1.02E-01,1.07E-02,2.30E+00,9.09E-01,7.48E-01,3.47E-01,4.55E-02
721,1.4415,2.46E-03,0.00E+00,0.00E+00,1.01E-01,1.12E-02,2.30E+00,9.25E-01,7.58E-01,3.48E-01,4.57E-02
722,1.4413,2.28E-03,0.00E+00,0.00E+00,1.00E-01,1.17E-02,2.30E+00,9.41E-01,7.68E-01,3.48E-01,4.58E-02
723,1.4411,2.12E-03,0.00E+00,0.00E+00,9.93E-02,1.22E-02,2.30E+00,9.56E-01,7.78E-01,3.49E-01,4.60E-02
724,1.4409,1.96E-03,0.00E+00,0.00E+00,9.83E-02,1.27E-02,2.30E+00,9.72E-01,7.87E-01,3.50E-01,4.61E-02
725,1.4407,1.82E-03,0.00E+00,0.00E+00,9.73E-02,1.32E-02,2.30E+00,9.88E-01,7.97E-01,3.50E-01,4.62E-02
726,1.4405,1.69E-03,0.00E+00,0.00E+00,9.63E-02,1.37E-02,2.30E+00,1.00E+00,8.07E-01,3.51E-01,4.65E-02
727,1.4403,1.56E-03,0.00E+00,0.00E+00,9.52E-02,1.43E-02,2.30E+00,1.02E+00,8.17E-01,3.52E-01,4.68E-02
728,1.4402,1.45E-03,0.00E+00,0.00E+00,9.42E-02,1.49E-02,2.30E+00,1.04E+00,8.27E-01,3.53E-01,4.71E-02
729,1.44,1.34E-03,0.00E+00,0.00E+00,9.32E-02,1.55E-02,2.30E+00,1.05E+00,8.37E-01,3.54E-01,4.74E-02
730,1.4398,1.24E-03,0.00E+00,0.00E+00,9.22E-02,1.62E-02,2.30E+00,1.07E+00,8.47E-01,3.55E-01,4.77E-02
731,1.4396,1.15E-03,0.00E+00,0.00E+00,9.12E-02,1.70E-02,2.30E+00,1.08E+00,8.56E-01,3.55E-01,4.81E-02
732,1.4394,1.06E-03,0.00E+00,0.00E+00,9.02E-02,1.79E-02,2.30E+00,1.10E+00,8.66E-01,3.55E-01,4.84E-02
733,1.4393,9.78E-04,0.00E+00,0.00E+00,8.92E-02,1.89E-02,2.30E+00,1.11E+00,8.76E-01,3.56E-01,4.88E-02
734,1.4391,9.04E-04,0.00E+00,0.00E+00,8.83E-02,1.99E-02,2.30E+00,1.13E+00,8.86E-01,3.56E-01,4.91E-02
735,1.4389,8.36E-04,0.00E+00,0.00E+00,8.73E-02,2.10E-02,2.30E+00,1.15E+00,8.96E-01,3.56E-01,4.95E-02
736,1.4387,7.73E-04,0.00E+00,0.00E+00,8.63E-02,2.21E-02,2.30E+00,1.16E+00,9.06E-01,3.57E-01,4.97E-02
737,1.4385,7.15E-04,0.00E+00,0.00E+00,8.53E-02,2.31E-02,2.30E+00,1.18E+00,9.16E-01,3.57E-01,4.99E-02
738,1.4384,6.62E-04,0.00E+00,0.00E+00,8.44E-02,2.39E-02,2.30E+00,1.19E+00,9.25E-01,3.58E-01,5.01E-02
739,1.4382,6.12E-04,0.00E+00,0.00E+00,8.34E-02,2.47E-02,2.30E+00,1.21E+00,9.35E-01,3.58E-01,5.04E-02
740,1.438,5.68E-04,0.00E+00,0.00E+00,8.24E-02,2.53E-02,2.30E+00,1.22E+00,9.45E-01,3.58E-01,5.06E-02
741,1.4378,5.27E-04,0.00E+00,0.00E+00,8.16E-02,2.58E-02,2.30E+00,1.18E+00,9.11E-01,3.59E-01,5.07E-02
742,1.4377,4.90E-04,0.00E+00,0.00E+00,8.07E-02,2.62E-02,2.30E+00,1.14E+00,8.78E-01,3.59E-01,5.09E-02
743,1.4375,4.56E-04,0.00E+00,0.00E+00,7.99E-02,2.65E-02,2.30E+00,1.10E+00,8.44E-01,3.60E-01,5.11E-02
744,1.4374,4.26E-04,0.00E+00,0.00E+00,7.90E-02,2.67E-02,2.30E+00,1.05E+00,8.10E-01,3.60E-01,5.12E-02
745,1.4372,3.98E-04,0.00E+00,0.00E+00,7.82E-02,2.69E-02,2.30E+00,1.01E+00,7.77E-01,3.60E-01,5.14E-02
746,1.4371,3.73E-04,0.00E+00,0.00E+00,7.73E-02,2.70E-02,2.30E+00,9.69E-01,7.43E-01,3.61E-01,5.16E-02
747,1.437,3.51E-04,0.00E+00,0.00E+00,7.65E-02,2.71E-02,2.30E+00,9.27E-01,7.10E-01,3.62E-01,5.18E-02
748,1.4368,3.31E-04,0.00E+00,0.00E+00,7.56E-02,2.72E-02,2.30E+00,8.84E-01,6.76E-01,3.62E-01,5.20E-02
749,1.4367,3.14E-04,0.00E+00,0.00E+00,7.48E-02,2.73E-02,2.30E+00,8.42E-01,6.42E-01,3.63E-01,5.21E-02
750,1.4366,2.98E-04,0.00E+00,0.00E+00,7.39E-02,2.73E-02,2.30E+00,8.00E-01,6.09E-01,3.63E-01,5.23E-02
751,1.4364,2.83E-04,0.00E+00,0.00E+00,7.32E-02,2.74E-02,2.30E+00,7.57E-01,5.75E-01,3.64E-01,5.25E-02
752,1.4363,2.68E-04,0.00E+00,0.00E+00,7.25E-02,2.74E-02,2.30E+00,7.15E-01,5.41E-01,3.64E-01,5.27E-02
753,1.4361,2.53E-04,0.00E+00,0.00E+00,7.17E-02,2.75E-02,2.30E+00,6.72E-01,5.08E-01,3.65E-01,5.29E-02
754,1.436,2.38E-04,0.00E+00,0.00E+00,7.10E-02,2.75E-02,2.30E+00,6.30E-01,4.74E-01,3.65E-01,5.31E-02
755,1.4358,2.23E-04,0.00E+00,0.00E+00,7.02E-02,2.75E-02,2.30E+00,5.87E-01,4.40E-01,3.66E-01,5.33E-02
756,1.4357,2.09E-04,0.00E+00,0.00E+00,6.95E-02,2.75E-02,2.30E+00,5.45E-01,4.07E-01,3.67E-01,5.36E-02
